#: table_doi: 10.17182/hepdata.89307.v1/t2
#: name: Table 2
#: description: Covariance matrix of the absolute differential cross section at parton level as a function of $p_{T}^{t}$.
#: data_file: d01-x01-y01_cov.yaml
#: keyword reactions: P P --> TOP TOPBAR X
#: keyword observables: SIG
#: keyword phrases: Top | Differential Cross Section | Proton-Proton Scattering | Top Production
#: keyword cmenergies: 13000.0
#: ,COVARIANCE MATRIX
Bin,Bin,
3.0,1.0,0.0384454
4.0,1.0,0.00968485
5.0,1.0,0.00201919
6.0,1.0,0.000423445
1.0,2.0,0.0467451
2.0,2.0,0.220876
3.0,2.0,0.0570752
4.0,2.0,0.0140758
5.0,2.0,0.00311869
6.0,2.0,0.000503623
1.0,3.0,0.0384454
2.0,3.0,0.0570752
3.0,3.0,0.0452585
4.0,3.0,0.00741279
5.0,3.0,0.00147634
6.0,3.0,0.000238347
1.0,4.0,0.00968485
2.0,4.0,0.0140758
3.0,4.0,0.00741279
4.0,4.0,0.00275712
5.0,4.0,0.000361541
6.0,4.0,5.38027e-05
1.0,5.0,0.00201919
2.0,5.0,0.00311869
3.0,5.0,0.00147634
4.0,5.0,0.000361541
5.0,5.0,0.000178349
6.0,5.0,2.71655e-05
1.0,6.0,0.000423445
2.0,6.0,0.000503623
3.0,6.0,0.000238347
4.0,6.0,5.38027e-05
5.0,6.0,2.71655e-05
6.0,6.0,1.086e-05

